#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    4.845000000000E1   9.971598862412E-2   2.979887153070E-1   4.985689634285E-1   6.180394189782E-1    1.514313086338E0
    4.850000000000E1   9.961336650868E-2   2.973718195206E-1   4.980491507698E-1   6.168344750251E-1    1.511868811824E0
    4.855000000000E1   9.951098347175E-2   2.967564282509E-1   4.975289892071E-1   6.156353291799E-1    1.509431730110E0
    4.860000000000E1   9.940883338635E-2   2.961425489432E-1   4.970084635720E-1   6.144419777443E-1    1.507001823646E0
    4.865000000000E1   9.930691018304E-2   2.955301889818E-1   4.964875590183E-1   6.132544167817E-1    1.504579074965E0
    4.870000000000E1   9.920520782777E-2   2.949193556930E-1   4.959662610266E-1   6.120726421167E-1    1.502163466664E0
    4.875000000000E1   9.910372035588E-2   2.943100563417E-1   4.954445553956E-1   6.108966493310E-1    1.499754981424E0
    4.880000000000E1   9.900244185045E-2   2.937022981352E-1   4.949224282320E-1   6.097264337652E-1    1.497353601983E0
    4.885000000000E1   9.890136644734E-2   2.930960882148E-1   4.943998659646E-1   6.085619905261E-1    1.494959311153E0
    4.890000000000E1   9.880048833399E-2   2.924914336672E-1   4.938768553317E-1   6.074033144730E-1    1.492572091806E0
    4.895000000000E1   9.869980176745E-2   2.918883415123E-1   4.933533833800E-1   6.062504002294E-1    1.490191926889E0
    4.900000000000E1   9.859930102637E-2   2.912868187079E-1   4.928294374686E-1   6.051032421862E-1    1.487818799389E0
    4.905000000000E1   9.849898047095E-2   2.906868721502E-1   4.923050052557E-1   6.039618344862E-1    1.485452692363E0
    4.910000000000E1   9.839883450799E-2   2.900885086697E-1   4.917800747051E-1   6.028261710445E-1    1.483093588927E0
    4.915000000000E1   9.829885759649E-2   2.894917350346E-1   4.912546340787E-1   6.016962455342E-1    1.480741472244E0
    4.920000000000E1   9.819904426680E-2   2.888965579481E-1   4.907286719342E-1   6.005720513913E-1    1.478396325540E0
    4.925000000000E1   9.809938907166E-2   2.883029840476E-1   4.902021771336E-1   5.994535818215E-1    1.476058132074E0
    4.930000000000E1   9.799988664724E-2   2.877110199050E-1   4.896751388223E-1   5.983408297910E-1    1.473726875165E0
    4.935000000000E1   9.790053167602E-2   2.871206720260E-1   4.891475464396E-1   5.972337880323E-1    1.471402538174E0
    4.940000000000E1   9.780131889729E-2   2.865319468476E-1   4.886193897122E-1   5.961324490464E-1    1.469085104503E0
    4.945000000000E1   9.770224310052E-2   2.859448507442E-1   4.880906586495E-1   5.950368050987E-1    1.466774557593E0
    4.950000000000E1   9.760329915853E-2   2.853593900197E-1   4.875613435489E-1   5.939468482206E-1    1.464470880948E0
    4.955000000000E1   9.750448195159E-2   2.847755709089E-1   4.870314349848E-1   5.928625702146E-1    1.462174058060E0
    4.960000000000E1   9.740578645359E-2   2.841933995801E-1   4.865009238097E-1   5.917839626484E-1    1.459884072492E0
    4.965000000000E1   9.730720768522E-2   2.836128821312E-1   4.859698011513E-1   5.907110168692E-1    1.457600907837E0
    4.970000000000E1   9.720874072023E-2   2.830340245909E-1   4.854380584091E-1   5.896437239775E-1    1.455324547698E0
    4.975000000000E1   9.711038070526E-2   2.824568329190E-1   4.849056872508E-1   5.885820748532E-1    1.453054975728E0
    4.980000000000E1   9.701212281172E-2   2.818813130054E-1   4.843726796201E-1   5.875260601538E-1    1.450792175591E0
    4.985000000000E1   9.691396229411E-2   2.813074706655E-1   4.838390277152E-1   5.864756702987E-1    1.448536130974E0
    4.990000000000E1   9.681589445600E-2   2.807353116486E-1   4.833047240013E-1   5.854308954838E-1    1.446286825590E0
    4.995000000000E1   9.671791465783E-2   2.801648416274E-1   4.827697612046E-1   5.843917256831E-1    1.444044243173E0
    5.000000000000E1   9.662001831119E-2   2.795960662074E-1   4.822341323035E-1   5.833581506368E-1    1.441808367459E0
